"split","source_split","label_id","class_name","scene_image_id","seat_position","modality","label_provenance","image_rel"
"train","train","3","adult","1790","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1790_seatPosition_2_GT_3.png"
"train","train","3","adult","1796","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1796_seatPosition_0_GT_3.png"
"train","train","3","adult","1799","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1799_seatPosition_0_GT_3.png"
"train","train","3","adult","1800","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1800_seatPosition_2_GT_3.png"
"train","train","3","adult","1802","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1802_seatPosition_2_GT_3.png"
"train","train","3","adult","1806","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1806_seatPosition_2_GT_3.png"
"train","train","3","adult","1807","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1807_seatPosition_2_GT_3.png"
"train","train","3","adult","1808","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1808_seatPosition_0_GT_3.png"
"train","train","3","adult","1810","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1810_seatPosition_2_GT_3.png"
"train","train","3","adult","1812","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1812_seatPosition_0_GT_3.png"
"train","train","3","adult","1813","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1813_seatPosition_2_GT_3.png"
"train","train","3","adult","1814","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1814_seatPosition_2_GT_3.png"
"train","train","3","adult","1815","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1815_seatPosition_0_GT_3.png"
"train","train","3","adult","1818","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1818_seatPosition_0_GT_3.png"
"train","train","3","adult","1823","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1823_seatPosition_0_GT_3.png"
"train","train","3","adult","1828","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1828_seatPosition_2_GT_3.png"
"train","train","3","adult","182","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_182_seatPosition_0_GT_3.png"
"train","train","3","adult","1832","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1832_seatPosition_2_GT_3.png"
"train","train","3","adult","1833","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1833_seatPosition_0_GT_3.png"
"train","train","3","adult","1837","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1837_seatPosition_0_GT_3.png"
"train","train","3","adult","1838","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1838_seatPosition_2_GT_3.png"
"train","train","3","adult","183","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_183_seatPosition_2_GT_3.png"
"train","train","3","adult","1840","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1840_seatPosition_0_GT_3.png"
"train","train","3","adult","1840","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1840_seatPosition_2_GT_3.png"
"train","train","3","adult","1841","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1841_seatPosition_2_GT_3.png"
"train","train","3","adult","1842","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1842_seatPosition_2_GT_3.png"
"train","train","3","adult","1847","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1847_seatPosition_0_GT_3.png"
"train","train","3","adult","1849","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1849_seatPosition_0_GT_3.png"
"train","train","3","adult","1849","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1849_seatPosition_2_GT_3.png"
"train","train","3","adult","184","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_184_seatPosition_2_GT_3.png"
"train","train","3","adult","1858","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1858_seatPosition_0_GT_3.png"
"train","train","3","adult","1859","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1859_seatPosition_2_GT_3.png"
"train","train","3","adult","1863","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1863_seatPosition_2_GT_3.png"
"train","train","3","adult","1864","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1864_seatPosition_0_GT_3.png"
"train","train","3","adult","1865","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1865_seatPosition_0_GT_3.png"
"train","train","3","adult","1866","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1866_seatPosition_2_GT_3.png"
"train","train","3","adult","1867","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1867_seatPosition_0_GT_3.png"
"train","train","3","adult","1873","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1873_seatPosition_0_GT_3.png"
"train","train","3","adult","1874","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1874_seatPosition_0_GT_3.png"
"train","train","3","adult","1875","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1875_seatPosition_0_GT_3.png"
"train","train","3","adult","1878","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1878_seatPosition_2_GT_3.png"
"train","train","3","adult","1879","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1879_seatPosition_0_GT_3.png"
"train","train","3","adult","1881","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1881_seatPosition_2_GT_3.png"
"train","train","3","adult","1883","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1883_seatPosition_2_GT_3.png"
"train","train","3","adult","1884","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1884_seatPosition_0_GT_3.png"
"train","train","3","adult","1889","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1889_seatPosition_0_GT_3.png"
"train","train","3","adult","1890","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1890_seatPosition_0_GT_3.png"
"train","train","3","adult","1891","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1891_seatPosition_0_GT_3.png"
"train","train","3","adult","1891","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1891_seatPosition_2_GT_3.png"
"val","train","3","adult","1892","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/adult/i3_train_imageID_1892_seatPosition_0_GT_3.png"
"train","train","3","adult","1894","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1894_seatPosition_0_GT_3.png"
"train","train","3","adult","1899","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1899_seatPosition_0_GT_3.png"
"train","train","3","adult","189","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_189_seatPosition_2_GT_3.png"
"train","train","3","adult","1903","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1903_seatPosition_0_GT_3.png"
"train","train","3","adult","1903","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1903_seatPosition_2_GT_3.png"
"train","train","3","adult","1907","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1907_seatPosition_2_GT_3.png"
"train","train","3","adult","1910","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1910_seatPosition_2_GT_3.png"
"train","train","3","adult","1911","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1911_seatPosition_0_GT_3.png"
"train","train","3","adult","1917","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1917_seatPosition_0_GT_3.png"
"train","train","3","adult","1918","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1918_seatPosition_2_GT_3.png"
"train","train","3","adult","1925","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1925_seatPosition_0_GT_3.png"
"train","train","3","adult","1925","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1925_seatPosition_2_GT_3.png"
"train","train","3","adult","1926","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1926_seatPosition_0_GT_3.png"
"train","train","3","adult","1926","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1926_seatPosition_2_GT_3.png"
"train","train","3","adult","1927","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1927_seatPosition_2_GT_3.png"
"train","train","3","adult","1928","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1928_seatPosition_0_GT_3.png"
"train","train","3","adult","1928","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1928_seatPosition_2_GT_3.png"
"train","train","3","adult","1929","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1929_seatPosition_2_GT_3.png"
"train","train","3","adult","192","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_192_seatPosition_2_GT_3.png"
"train","train","3","adult","1931","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1931_seatPosition_0_GT_3.png"
"val","train","3","adult","1933","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/adult/i3_train_imageID_1933_seatPosition_0_GT_3.png"
"train","train","3","adult","1934","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1934_seatPosition_2_GT_3.png"
"train","train","3","adult","1936","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1936_seatPosition_2_GT_3.png"
"train","train","3","adult","1937","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1937_seatPosition_2_GT_3.png"
"train","train","3","adult","1939","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1939_seatPosition_0_GT_3.png"
"train","train","3","adult","1941","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1941_seatPosition_2_GT_3.png"
"train","train","3","adult","1943","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1943_seatPosition_0_GT_3.png"
"train","train","3","adult","1943","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1943_seatPosition_2_GT_3.png"
"train","train","3","adult","1944","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1944_seatPosition_0_GT_3.png"
"train","train","3","adult","1944","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1944_seatPosition_2_GT_3.png"
"train","train","3","adult","1949","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1949_seatPosition_2_GT_3.png"
"train","train","3","adult","1950","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1950_seatPosition_0_GT_3.png"
"train","train","3","adult","1951","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1951_seatPosition_0_GT_3.png"
"val","train","3","adult","1952","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/adult/i3_train_imageID_1952_seatPosition_0_GT_3.png"
"train","train","3","adult","1954","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1954_seatPosition_2_GT_3.png"
"val","train","3","adult","1955","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/adult/i3_train_imageID_1955_seatPosition_0_GT_3.png"
"val","train","3","adult","1955","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/adult/i3_train_imageID_1955_seatPosition_2_GT_3.png"
"train","train","3","adult","1959","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1959_seatPosition_0_GT_3.png"
"train","train","3","adult","1959","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1959_seatPosition_2_GT_3.png"
"train","train","3","adult","195","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_195_seatPosition_0_GT_3.png"
"train","train","3","adult","1968","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1968_seatPosition_0_GT_3.png"
"train","train","3","adult","1970","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1970_seatPosition_2_GT_3.png"
"train","train","3","adult","1973","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1973_seatPosition_2_GT_3.png"
"train","train","3","adult","1976","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1976_seatPosition_2_GT_3.png"
"train","train","3","adult","1979","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1979_seatPosition_2_GT_3.png"
"train","train","3","adult","1982","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1982_seatPosition_2_GT_3.png"
"val","train","3","adult","1983","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/adult/i3_train_imageID_1983_seatPosition_0_GT_3.png"
"val","train","3","adult","1983","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/adult/i3_train_imageID_1983_seatPosition_2_GT_3.png"
"train","train","3","adult","1985","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1985_seatPosition_2_GT_3.png"
"val","train","3","adult","1986","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/adult/i3_train_imageID_1986_seatPosition_2_GT_3.png"
"val","train","3","adult","1987","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/adult/i3_train_imageID_1987_seatPosition_2_GT_3.png"
"train","train","3","adult","1988","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1988_seatPosition_0_GT_3.png"
"train","train","3","adult","1988","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1988_seatPosition_2_GT_3.png"
"train","train","3","adult","1989","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1989_seatPosition_2_GT_3.png"
"train","train","3","adult","1994","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1994_seatPosition_0_GT_3.png"
"val","train","3","adult","1999","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/adult/i3_train_imageID_1999_seatPosition_0_GT_3.png"
"train","train","3","adult","199","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_199_seatPosition_2_GT_3.png"
"train","train","3","adult","1","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_1_seatPosition_2_GT_3.png"
"train","train","3","adult","201","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_201_seatPosition_0_GT_3.png"
"train","train","3","adult","203","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_203_seatPosition_0_GT_3.png"
"train","train","3","adult","203","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_203_seatPosition_2_GT_3.png"
"train","train","3","adult","204","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_204_seatPosition_2_GT_3.png"
"train","train","3","adult","205","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_205_seatPosition_2_GT_3.png"
"train","train","3","adult","206","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_206_seatPosition_0_GT_3.png"
"train","train","3","adult","206","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_206_seatPosition_2_GT_3.png"
"val","train","3","adult","209","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/adult/i3_train_imageID_209_seatPosition_0_GT_3.png"
"train","train","3","adult","211","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_211_seatPosition_2_GT_3.png"
"train","train","3","adult","216","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_216_seatPosition_0_GT_3.png"
"train","train","3","adult","217","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_217_seatPosition_2_GT_3.png"
"train","train","3","adult","219","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_219_seatPosition_0_GT_3.png"
"train","train","3","adult","225","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_225_seatPosition_0_GT_3.png"
"train","train","3","adult","227","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_227_seatPosition_0_GT_3.png"
"train","train","3","adult","230","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_230_seatPosition_0_GT_3.png"
"train","train","3","adult","230","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_230_seatPosition_2_GT_3.png"
"train","train","3","adult","231","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_231_seatPosition_0_GT_3.png"
"train","train","3","adult","233","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_233_seatPosition_2_GT_3.png"
"train","train","3","adult","235","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_235_seatPosition_2_GT_3.png"
"train","train","3","adult","241","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_241_seatPosition_0_GT_3.png"
"train","train","3","adult","246","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_246_seatPosition_2_GT_3.png"
"train","train","3","adult","253","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_253_seatPosition_2_GT_3.png"
"train","train","3","adult","255","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_255_seatPosition_2_GT_3.png"
"train","train","3","adult","25","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_25_seatPosition_0_GT_3.png"
"train","train","3","adult","261","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_261_seatPosition_0_GT_3.png"
"train","train","3","adult","262","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_262_seatPosition_0_GT_3.png"
"train","train","3","adult","266","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_266_seatPosition_0_GT_3.png"
"train","train","3","adult","269","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_269_seatPosition_2_GT_3.png"
"train","train","3","adult","276","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_276_seatPosition_0_GT_3.png"
"train","train","3","adult","276","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_276_seatPosition_2_GT_3.png"
"train","train","3","adult","277","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_277_seatPosition_2_GT_3.png"
"train","train","3","adult","27","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_27_seatPosition_2_GT_3.png"
"train","train","3","adult","280","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_280_seatPosition_2_GT_3.png"
"train","train","3","adult","281","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_281_seatPosition_2_GT_3.png"
"train","train","3","adult","282","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_282_seatPosition_2_GT_3.png"
"train","train","3","adult","284","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_284_seatPosition_0_GT_3.png"
"train","train","3","adult","286","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_286_seatPosition_2_GT_3.png"
"train","train","3","adult","287","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_287_seatPosition_0_GT_3.png"
"train","train","3","adult","287","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_287_seatPosition_2_GT_3.png"
"train","train","3","adult","288","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_288_seatPosition_0_GT_3.png"
"train","train","3","adult","288","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_288_seatPosition_2_GT_3.png"
"train","train","3","adult","289","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_289_seatPosition_0_GT_3.png"
"train","train","3","adult","289","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/adult/i3_train_imageID_289_seatPosition_2_GT_3.png"
"val","train","3","adult","291","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/adult/i3_train_imageID_291_seatPosition_2_GT_3.png"
